size,density,text,query,answer
90,3,Carol is parent for Carmen and Carlos. Carmen is parent for Carla and Carl. Carlos is parent for Candice and Candace and Cameron and Calvin. Carla is parent for Caleb and Caitlin and Bryan and Bruce and Brooke. Carl is parent for Brittney. Candice is parent for Brittany and Bridget. Candace is parent for Brianna and Briana and Brian and Brett and Brendan. Cameron is parent for Brenda. Calvin is parent for Breanna and Brandy and Brandon and Brandi and Brady. Caleb is parent for Bradley. Caitlin is parent for Brad and Bonnie and Bobby and Blake. Bryan is parent for Billy and Bill. Bruce is parent for Betty and Bethany and Beth and Bernard and Benjamin. Brooke is parent for Belinda and Becky. Brittney is parent for Barry and Barbara and Bailey. Brittany is parent for Austin. Bridget is parent for Audrey and Ashley. Brianna is parent for Arthur and Ariel and Ariana and April. Briana is parent for Antonio and Anthony and Anna. Brian is parent for Ann and Anita and Angie and Angelica and Angela. Brett is parent for Angel and Andrew. Brendan is parent for Andres and Andrea and Andre and Amy. Brenda is parent for Amber and Amanda and Alyssa. Breanna is parent for Allison and Allen and Alison and Alicia and Alice. Brandy is parent for Alexis and Alexandria and Alexandra and Alexander and Alexa. Brandon is parent for Alex and Alejandro. Brandi is parent for Alejandra and Alec and Albert and Alan. Brady is parent for Adriana and Adrian and Adam and Abigail. Bradley is parent for Aaron. Brad is parent for no one. Bonnie is parent for no one. Bobby is parent for no one. Blake is parent for no one. Billy is parent for no one. Bill is parent for no one. Betty is parent for no one. Bethany is parent for no one. Beth is parent for no one. Bernard is parent for no one. Benjamin is parent for no one. Belinda is parent for no one. Becky is parent for no one. Barry is parent for no one. Barbara is parent for no one. Bailey is parent for no one. Austin is parent for no one. Audrey is parent for no one. Ashley is parent for no one. Arthur is parent for no one. Ariel is parent for no one. Ariana is parent for no one. April is parent for no one. Antonio is parent for no one. Anthony is parent for no one. Anna is parent for no one. Ann is parent for no one. Anita is parent for no one. Angie is parent for no one. Angelica is parent for no one. Angela is parent for no one. Angel is parent for no one. Andrew is parent for no one. Andres is parent for no one. Andrea is parent for no one. Andre is parent for no one. Amy is parent for no one. Amber is parent for no one. Amanda is parent for no one. Alyssa is parent for no one. Allison is parent for no one. Allen is parent for no one. Alison is parent for no one. Alicia is parent for no one. Alice is parent for no one. Alexis is parent for no one. Alexandria is parent for no one. Alexandra is parent for no one. Alexander is parent for no one. Alexa is parent for no one. Alex is parent for no one. Alejandro is parent for no one. Alejandra is parent for no one. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Angelica and Adam? Only name, one name, nothing else.",Carlos
90,3,Carol is parent for Carmen and Carlos and Carla. Carmen is parent for Carl. Carlos is parent for Candice and Candace and Cameron and Calvin. Carla is parent for Caleb and Caitlin. Carl is parent for Bryan. Candice is parent for Bruce and Brooke. Candace is parent for Brittney and Brittany and Bridget. Cameron is parent for Brianna and Briana and Brian and Brett. Calvin is parent for Brendan and Brenda and Breanna and Brandy and Brandon. Caleb is parent for Brandi and Brady. Caitlin is parent for Bradley. Bryan is parent for Brad and Bonnie and Bobby and Blake. Bruce is parent for Billy and Bill and Betty. Brooke is parent for Bethany and Beth and Bernard. Brittney is parent for Benjamin and Belinda. Brittany is parent for Becky and Barry and Barbara. Bridget is parent for Bailey and Austin. Brianna is parent for Audrey and Ashley and Arthur and Ariel. Briana is parent for Ariana and April and Antonio. Brian is parent for Anthony and Anna and Ann and Anita. Brett is parent for Angie and Angelica and Angela. Brendan is parent for Angel and Andrew. Brenda is parent for Andres and Andrea and Andre and Amy. Breanna is parent for Amber and Amanda and Alyssa. Brandy is parent for Allison and Allen. Brandon is parent for Alison and Alicia and Alice. Brandi is parent for Alexis and Alexandria. Brady is parent for Alexandra and Alexander and Alexa and Alex. Bradley is parent for Alejandro and Alejandra and Alec. Brad is parent for Albert and Alan and Adriana. Bonnie is parent for Adrian. Bobby is parent for Adam and Abigail. Blake is parent for Aaron. Billy is parent for no one. Bill is parent for no one. Betty is parent for no one. Bethany is parent for no one. Beth is parent for no one. Bernard is parent for no one. Benjamin is parent for no one. Belinda is parent for no one. Becky is parent for no one. Barry is parent for no one. Barbara is parent for no one. Bailey is parent for no one. Austin is parent for no one. Audrey is parent for no one. Ashley is parent for no one. Arthur is parent for no one. Ariel is parent for no one. Ariana is parent for no one. April is parent for no one. Antonio is parent for no one. Anthony is parent for no one. Anna is parent for no one. Ann is parent for no one. Anita is parent for no one. Angie is parent for no one. Angelica is parent for no one. Angela is parent for no one. Angel is parent for no one. Andrew is parent for no one. Andres is parent for no one. Andrea is parent for no one. Andre is parent for no one. Amy is parent for no one. Amber is parent for no one. Amanda is parent for no one. Alyssa is parent for no one. Allison is parent for no one. Allen is parent for no one. Alison is parent for no one. Alicia is parent for no one. Alice is parent for no one. Alexis is parent for no one. Alexandria is parent for no one. Alexandra is parent for no one. Alexander is parent for no one. Alexa is parent for no one. Alex is parent for no one. Alejandro is parent for no one. Alejandra is parent for no one. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Adriana and Austin? Only name, one name, nothing else.",Carol
90,4,Carol is parent for Carmen and Carlos and Carla and Carl and Candice. Carmen is parent for Candace and Cameron. Carlos is parent for Calvin and Caleb and Caitlin. Carla is parent for Bryan and Bruce and Brooke. Carl is parent for Brittney and Brittany and Bridget and Brianna. Candice is parent for Briana and Brian and Brett and Brendan and Brenda. Candace is parent for Breanna and Brandy and Brandon and Brandi and Brady. Cameron is parent for Bradley and Brad and Bonnie and Bobby. Calvin is parent for Blake and Billy and Bill and Betty and Bethany. Caleb is parent for Beth and Bernard and Benjamin. Caitlin is parent for Belinda and Becky. Bryan is parent for Barry and Barbara and Bailey and Austin. Bruce is parent for Audrey and Ashley and Arthur and Ariel and Ariana and April. Brooke is parent for Antonio and Anthony and Anna and Ann and Anita. Brittney is parent for Angie and Angelica and Angela and Angel. Brittany is parent for Andrew and Andres and Andrea and Andre. Bridget is parent for Amy and Amber and Amanda and Alyssa and Allison and Allen. Brianna is parent for Alison and Alicia and Alice. Briana is parent for Alexis and Alexandria and Alexandra. Brian is parent for Alexander and Alexa and Alex and Alejandro and Alejandra and Alec and Albert. Brett is parent for Alan and Adriana and Adrian and Adam and Abigail. Brendan is parent for Aaron. Brenda is parent for no one. Breanna is parent for no one. Brandy is parent for no one. Brandon is parent for no one. Brandi is parent for no one. Brady is parent for no one. Bradley is parent for no one. Brad is parent for no one. Bonnie is parent for no one. Bobby is parent for no one. Blake is parent for no one. Billy is parent for no one. Bill is parent for no one. Betty is parent for no one. Bethany is parent for no one. Beth is parent for no one. Bernard is parent for no one. Benjamin is parent for no one. Belinda is parent for no one. Becky is parent for no one. Barry is parent for no one. Barbara is parent for no one. Bailey is parent for no one. Austin is parent for no one. Audrey is parent for no one. Ashley is parent for no one. Arthur is parent for no one. Ariel is parent for no one. Ariana is parent for no one. April is parent for no one. Antonio is parent for no one. Anthony is parent for no one. Anna is parent for no one. Ann is parent for no one. Anita is parent for no one. Angie is parent for no one. Angelica is parent for no one. Angela is parent for no one. Angel is parent for no one. Andrew is parent for no one. Andres is parent for no one. Andrea is parent for no one. Andre is parent for no one. Amy is parent for no one. Amber is parent for no one. Amanda is parent for no one. Alyssa is parent for no one. Allison is parent for no one. Allen is parent for no one. Alison is parent for no one. Alicia is parent for no one. Alice is parent for no one. Alexis is parent for no one. Alexandria is parent for no one. Alexandra is parent for no one. Alexander is parent for no one. Alexa is parent for no one. Alex is parent for no one. Alejandro is parent for no one. Alejandra is parent for no one. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Allison and Carmen? Only name, one name, nothing else.",Carol
90,4,Carol is parent for Carmen and Carlos and Carla and Carl. Carmen is parent for Candice and Candace and Cameron. Carlos is parent for Calvin and Caleb. Carla is parent for Caitlin and Bryan and Bruce and Brooke and Brittney and Brittany. Carl is parent for Bridget and Brianna and Briana. Candice is parent for Brian and Brett and Brendan and Brenda and Breanna. Candace is parent for Brandy and Brandon and Brandi. Cameron is parent for Brady and Bradley and Brad and Bonnie. Calvin is parent for Bobby. Caleb is parent for Blake and Billy and Bill and Betty and Bethany. Caitlin is parent for Beth and Bernard and Benjamin and Belinda. Bryan is parent for Becky and Barry and Barbara and Bailey. Bruce is parent for Austin and Audrey. Brooke is parent for Ashley and Arthur and Ariel. Brittney is parent for Ariana and April. Brittany is parent for Antonio and Anthony and Anna. Bridget is parent for Ann and Anita and Angie and Angelica. Brianna is parent for Angela and Angel and Andrew and Andres. Briana is parent for Andrea and Andre and Amy and Amber. Brian is parent for Amanda and Alyssa and Allison and Allen. Brett is parent for Alison and Alicia and Alice. Brendan is parent for Alexis and Alexandria and Alexandra. Brenda is parent for Alexander and Alexa. Breanna is parent for Alex and Alejandro and Alejandra and Alec and Albert. Brandy is parent for Alan and Adriana and Adrian and Adam. Brandon is parent for Abigail and Aaron. Brandi is parent for no one. Brady is parent for no one. Bradley is parent for no one. Brad is parent for no one. Bonnie is parent for no one. Bobby is parent for no one. Blake is parent for no one. Billy is parent for no one. Bill is parent for no one. Betty is parent for no one. Bethany is parent for no one. Beth is parent for no one. Bernard is parent for no one. Benjamin is parent for no one. Belinda is parent for no one. Becky is parent for no one. Barry is parent for no one. Barbara is parent for no one. Bailey is parent for no one. Austin is parent for no one. Audrey is parent for no one. Ashley is parent for no one. Arthur is parent for no one. Ariel is parent for no one. Ariana is parent for no one. April is parent for no one. Antonio is parent for no one. Anthony is parent for no one. Anna is parent for no one. Ann is parent for no one. Anita is parent for no one. Angie is parent for no one. Angelica is parent for no one. Angela is parent for no one. Angel is parent for no one. Andrew is parent for no one. Andres is parent for no one. Andrea is parent for no one. Andre is parent for no one. Amy is parent for no one. Amber is parent for no one. Amanda is parent for no one. Alyssa is parent for no one. Allison is parent for no one. Allen is parent for no one. Alison is parent for no one. Alicia is parent for no one. Alice is parent for no one. Alexis is parent for no one. Alexandria is parent for no one. Alexandra is parent for no one. Alexander is parent for no one. Alexa is parent for no one. Alex is parent for no one. Alejandro is parent for no one. Alejandra is parent for no one. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Anita and Adam? Only name, one name, nothing else.",Carol
90,4,Carol is parent for Carmen and Carlos. Carmen is parent for Carla and Carl and Candice and Candace and Cameron. Carlos is parent for Calvin and Caleb and Caitlin and Bryan and Bruce. Carla is parent for Brooke and Brittney and Brittany and Bridget. Carl is parent for Brianna and Briana and Brian. Candice is parent for Brett and Brendan and Brenda. Candace is parent for Breanna and Brandy and Brandon and Brandi and Brady and Bradley and Brad. Cameron is parent for Bonnie and Bobby and Blake and Billy and Bill. Calvin is parent for Betty and Bethany and Beth. Caleb is parent for Bernard and Benjamin and Belinda and Becky and Barry. Caitlin is parent for Barbara and Bailey and Austin and Audrey and Ashley. Bryan is parent for Arthur and Ariel and Ariana. Bruce is parent for April and Antonio and Anthony. Brooke is parent for Anna and Ann. Brittney is parent for Anita and Angie. Brittany is parent for Angelica and Angela and Angel and Andrew and Andres. Bridget is parent for Andrea and Andre and Amy. Brianna is parent for Amber and Amanda and Alyssa and Allison and Allen. Briana is parent for Alison and Alicia and Alice and Alexis and Alexandria and Alexandra and Alexander and Alexa. Brian is parent for Alex and Alejandro. Brett is parent for Alejandra and Alec and Albert and Alan. Brendan is parent for Adriana and Adrian and Adam and Abigail and Aaron. Brenda is parent for no one. Breanna is parent for no one. Brandy is parent for no one. Brandon is parent for no one. Brandi is parent for no one. Brady is parent for no one. Bradley is parent for no one. Brad is parent for no one. Bonnie is parent for no one. Bobby is parent for no one. Blake is parent for no one. Billy is parent for no one. Bill is parent for no one. Betty is parent for no one. Bethany is parent for no one. Beth is parent for no one. Bernard is parent for no one. Benjamin is parent for no one. Belinda is parent for no one. Becky is parent for no one. Barry is parent for no one. Barbara is parent for no one. Bailey is parent for no one. Austin is parent for no one. Audrey is parent for no one. Ashley is parent for no one. Arthur is parent for no one. Ariel is parent for no one. Ariana is parent for no one. April is parent for no one. Antonio is parent for no one. Anthony is parent for no one. Anna is parent for no one. Ann is parent for no one. Anita is parent for no one. Angie is parent for no one. Angelica is parent for no one. Angela is parent for no one. Angel is parent for no one. Andrew is parent for no one. Andres is parent for no one. Andrea is parent for no one. Andre is parent for no one. Amy is parent for no one. Amber is parent for no one. Amanda is parent for no one. Alyssa is parent for no one. Allison is parent for no one. Allen is parent for no one. Alison is parent for no one. Alicia is parent for no one. Alice is parent for no one. Alexis is parent for no one. Alexandria is parent for no one. Alexandra is parent for no one. Alexander is parent for no one. Alexa is parent for no one. Alex is parent for no one. Alejandro is parent for no one. Alejandra is parent for no one. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Cameron and Brittany? Only name, one name, nothing else.",Carmen
90,5,Carol is parent for Carmen and Carlos and Carla and Carl and Candice and Candace. Carmen is parent for Cameron and Calvin and Caleb and Caitlin and Bryan and Bruce. Carlos is parent for Brooke and Brittney and Brittany and Bridget. Carla is parent for Brianna and Briana and Brian and Brett. Carl is parent for Brendan and Brenda and Breanna and Brandy and Brandon. Candice is parent for Brandi and Brady and Bradley and Brad and Bonnie and Bobby and Blake and Billy. Candace is parent for Bill and Betty and Bethany and Beth. Cameron is parent for Bernard and Benjamin and Belinda and Becky and Barry and Barbara and Bailey. Calvin is parent for Austin and Audrey and Ashley and Arthur. Caleb is parent for Ariel and Ariana and April and Antonio and Anthony and Anna and Ann and Anita and Angie. Caitlin is parent for Angelica and Angela and Angel and Andrew and Andres. Bryan is parent for Andrea and Andre and Amy and Amber and Amanda. Bruce is parent for Alyssa and Allison and Allen and Alison and Alicia. Brooke is parent for Alice and Alexis and Alexandria and Alexandra. Brittney is parent for Alexander and Alexa and Alex and Alejandro. Brittany is parent for Alejandra and Alec and Albert. Bridget is parent for Alan and Adriana and Adrian. Brianna is parent for Adam and Abigail and Aaron. Briana is parent for no one. Brian is parent for no one. Brett is parent for no one. Brendan is parent for no one. Brenda is parent for no one. Breanna is parent for no one. Brandy is parent for no one. Brandon is parent for no one. Brandi is parent for no one. Brady is parent for no one. Bradley is parent for no one. Brad is parent for no one. Bonnie is parent for no one. Bobby is parent for no one. Blake is parent for no one. Billy is parent for no one. Bill is parent for no one. Betty is parent for no one. Bethany is parent for no one. Beth is parent for no one. Bernard is parent for no one. Benjamin is parent for no one. Belinda is parent for no one. Becky is parent for no one. Barry is parent for no one. Barbara is parent for no one. Bailey is parent for no one. Austin is parent for no one. Audrey is parent for no one. Ashley is parent for no one. Arthur is parent for no one. Ariel is parent for no one. Ariana is parent for no one. April is parent for no one. Antonio is parent for no one. Anthony is parent for no one. Anna is parent for no one. Ann is parent for no one. Anita is parent for no one. Angie is parent for no one. Angelica is parent for no one. Angela is parent for no one. Angel is parent for no one. Andrew is parent for no one. Andres is parent for no one. Andrea is parent for no one. Andre is parent for no one. Amy is parent for no one. Amber is parent for no one. Amanda is parent for no one. Alyssa is parent for no one. Allison is parent for no one. Allen is parent for no one. Alison is parent for no one. Alicia is parent for no one. Alice is parent for no one. Alexis is parent for no one. Alexandria is parent for no one. Alexandra is parent for no one. Alexander is parent for no one. Alexa is parent for no one. Alex is parent for no one. Alejandro is parent for no one. Alejandra is parent for no one. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Blake and Brian? Only name, one name, nothing else.",Carol
90,5,Carol is parent for Carmen and Carlos and Carla and Carl and Candice and Candace. Carmen is parent for Cameron and Calvin and Caleb and Caitlin and Bryan. Carlos is parent for Bruce and Brooke and Brittney. Carla is parent for Brittany and Bridget and Brianna and Briana and Brian and Brett. Carl is parent for Brendan and Brenda and Breanna and Brandy and Brandon. Candice is parent for Brandi and Brady and Bradley and Brad and Bonnie and Bobby and Blake and Billy. Candace is parent for Bill and Betty and Bethany and Beth and Bernard. Cameron is parent for Benjamin and Belinda and Becky. Calvin is parent for Barry and Barbara and Bailey and Austin and Audrey. Caleb is parent for Ashley and Arthur and Ariel and Ariana and April. Caitlin is parent for Antonio and Anthony. Bryan is parent for Anna and Ann. Bruce is parent for Anita and Angie and Angelica. Brooke is parent for Angela and Angel and Andrew and Andres. Brittney is parent for Andrea and Andre and Amy and Amber. Brittany is parent for Amanda and Alyssa and Allison and Allen and Alison. Bridget is parent for Alicia and Alice and Alexis. Brianna is parent for Alexandria and Alexandra and Alexander and Alexa and Alex. Briana is parent for Alejandro and Alejandra and Alec and Albert and Alan. Brian is parent for Adriana and Adrian and Adam and Abigail. Brett is parent for Aaron. Brendan is parent for no one. Brenda is parent for no one. Breanna is parent for no one. Brandy is parent for no one. Brandon is parent for no one. Brandi is parent for no one. Brady is parent for no one. Bradley is parent for no one. Brad is parent for no one. Bonnie is parent for no one. Bobby is parent for no one. Blake is parent for no one. Billy is parent for no one. Bill is parent for no one. Betty is parent for no one. Bethany is parent for no one. Beth is parent for no one. Bernard is parent for no one. Benjamin is parent for no one. Belinda is parent for no one. Becky is parent for no one. Barry is parent for no one. Barbara is parent for no one. Bailey is parent for no one. Austin is parent for no one. Audrey is parent for no one. Ashley is parent for no one. Arthur is parent for no one. Ariel is parent for no one. Ariana is parent for no one. April is parent for no one. Antonio is parent for no one. Anthony is parent for no one. Anna is parent for no one. Ann is parent for no one. Anita is parent for no one. Angie is parent for no one. Angelica is parent for no one. Angela is parent for no one. Angel is parent for no one. Andrew is parent for no one. Andres is parent for no one. Andrea is parent for no one. Andre is parent for no one. Amy is parent for no one. Amber is parent for no one. Amanda is parent for no one. Alyssa is parent for no one. Allison is parent for no one. Allen is parent for no one. Alison is parent for no one. Alicia is parent for no one. Alice is parent for no one. Alexis is parent for no one. Alexandria is parent for no one. Alexandra is parent for no one. Alexander is parent for no one. Alexa is parent for no one. Alex is parent for no one. Alejandro is parent for no one. Alejandra is parent for no one. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Alexander and Andre? Only name, one name, nothing else.",Carol
90,5,Carol is parent for Carmen and Carlos and Carla. Carmen is parent for Carl and Candice and Candace and Cameron. Carlos is parent for Calvin and Caleb and Caitlin. Carla is parent for Bryan and Bruce and Brooke and Brittney. Carl is parent for Brittany and Bridget and Brianna and Briana and Brian. Candice is parent for Brett and Brendan and Brenda and Breanna and Brandy. Candace is parent for Brandon and Brandi and Brady and Bradley. Cameron is parent for Brad and Bonnie and Bobby and Blake. Calvin is parent for Billy and Bill and Betty and Bethany and Beth. Caleb is parent for Bernard and Benjamin and Belinda and Becky and Barry and Barbara. Caitlin is parent for Bailey and Austin and Audrey and Ashley and Arthur and Ariel. Bryan is parent for Ariana and April and Antonio and Anthony and Anna. Bruce is parent for Ann and Anita and Angie and Angelica. Brooke is parent for Angela and Angel and Andrew and Andres. Brittney is parent for Andrea and Andre and Amy and Amber and Amanda and Alyssa and Allison. Brittany is parent for Allen and Alison. Bridget is parent for Alicia and Alice and Alexis and Alexandria and Alexandra and Alexander and Alexa and Alex and Alejandro. Brianna is parent for Alejandra and Alec and Albert and Alan and Adriana. Briana is parent for Adrian and Adam and Abigail and Aaron. Brian is parent for no one. Brett is parent for no one. Brendan is parent for no one. Brenda is parent for no one. Breanna is parent for no one. Brandy is parent for no one. Brandon is parent for no one. Brandi is parent for no one. Brady is parent for no one. Bradley is parent for no one. Brad is parent for no one. Bonnie is parent for no one. Bobby is parent for no one. Blake is parent for no one. Billy is parent for no one. Bill is parent for no one. Betty is parent for no one. Bethany is parent for no one. Beth is parent for no one. Bernard is parent for no one. Benjamin is parent for no one. Belinda is parent for no one. Becky is parent for no one. Barry is parent for no one. Barbara is parent for no one. Bailey is parent for no one. Austin is parent for no one. Audrey is parent for no one. Ashley is parent for no one. Arthur is parent for no one. Ariel is parent for no one. Ariana is parent for no one. April is parent for no one. Antonio is parent for no one. Anthony is parent for no one. Anna is parent for no one. Ann is parent for no one. Anita is parent for no one. Angie is parent for no one. Angelica is parent for no one. Angela is parent for no one. Angel is parent for no one. Andrew is parent for no one. Andres is parent for no one. Andrea is parent for no one. Andre is parent for no one. Amy is parent for no one. Amber is parent for no one. Amanda is parent for no one. Alyssa is parent for no one. Allison is parent for no one. Allen is parent for no one. Alison is parent for no one. Alicia is parent for no one. Alice is parent for no one. Alexis is parent for no one. Alexandria is parent for no one. Alexandra is parent for no one. Alexander is parent for no one. Alexa is parent for no one. Alex is parent for no one. Alejandro is parent for no one. Alejandra is parent for no one. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Bridget and Bradley? Only name, one name, nothing else.",Carmen
90,6,Carol is parent for Carmen and Carlos and Carla. Carmen is parent for Carl and Candice and Candace and Cameron and Calvin and Caleb. Carlos is parent for Caitlin and Bryan and Bruce and Brooke and Brittney and Brittany. Carla is parent for Bridget and Brianna and Briana and Brian. Carl is parent for Brett and Brendan and Brenda and Breanna and Brandy. Candice is parent for Brandon and Brandi and Brady and Bradley and Brad and Bonnie and Bobby and Blake. Candace is parent for Billy and Bill and Betty and Bethany and Beth and Bernard. Cameron is parent for Benjamin and Belinda and Becky and Barry and Barbara. Calvin is parent for Bailey and Austin and Audrey. Caleb is parent for Ashley and Arthur and Ariel and Ariana and April and Antonio and Anthony. Caitlin is parent for Anna and Ann and Anita and Angie and Angelica and Angela and Angel. Bryan is parent for Andrew and Andres and Andrea and Andre and Amy and Amber. Bruce is parent for Amanda and Alyssa and Allison and Allen and Alison and Alicia. Brooke is parent for Alice and Alexis and Alexandria and Alexandra and Alexander. Brittney is parent for Alexa and Alex and Alejandro and Alejandra and Alec and Albert. Brittany is parent for Alan and Adriana and Adrian and Adam. Bridget is parent for Abigail and Aaron. Brianna is parent for no one. Briana is parent for no one. Brian is parent for no one. Brett is parent for no one. Brendan is parent for no one. Brenda is parent for no one. Breanna is parent for no one. Brandy is parent for no one. Brandon is parent for no one. Brandi is parent for no one. Brady is parent for no one. Bradley is parent for no one. Brad is parent for no one. Bonnie is parent for no one. Bobby is parent for no one. Blake is parent for no one. Billy is parent for no one. Bill is parent for no one. Betty is parent for no one. Bethany is parent for no one. Beth is parent for no one. Bernard is parent for no one. Benjamin is parent for no one. Belinda is parent for no one. Becky is parent for no one. Barry is parent for no one. Barbara is parent for no one. Bailey is parent for no one. Austin is parent for no one. Audrey is parent for no one. Ashley is parent for no one. Arthur is parent for no one. Ariel is parent for no one. Ariana is parent for no one. April is parent for no one. Antonio is parent for no one. Anthony is parent for no one. Anna is parent for no one. Ann is parent for no one. Anita is parent for no one. Angie is parent for no one. Angelica is parent for no one. Angela is parent for no one. Angel is parent for no one. Andrew is parent for no one. Andres is parent for no one. Andrea is parent for no one. Andre is parent for no one. Amy is parent for no one. Amber is parent for no one. Amanda is parent for no one. Alyssa is parent for no one. Allison is parent for no one. Allen is parent for no one. Alison is parent for no one. Alicia is parent for no one. Alice is parent for no one. Alexis is parent for no one. Alexandria is parent for no one. Alexandra is parent for no one. Alexander is parent for no one. Alexa is parent for no one. Alex is parent for no one. Alejandro is parent for no one. Alejandra is parent for no one. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Alexander and Brady? Only name, one name, nothing else.",Carol
90,6,Carol is parent for Carmen and Carlos and Carla and Carl and Candice and Candace. Carmen is parent for Cameron and Calvin and Caleb and Caitlin and Bryan. Carlos is parent for Bruce and Brooke and Brittney and Brittany and Bridget. Carla is parent for Brianna and Briana and Brian and Brett and Brendan and Brenda and Breanna. Carl is parent for Brandy and Brandon and Brandi and Brady. Candice is parent for Bradley and Brad and Bonnie and Bobby and Blake. Candace is parent for Billy and Bill and Betty and Bethany and Beth and Bernard. Cameron is parent for Benjamin and Belinda and Becky and Barry and Barbara. Calvin is parent for Bailey and Austin and Audrey and Ashley and Arthur and Ariel and Ariana. Caleb is parent for April and Antonio and Anthony and Anna. Caitlin is parent for Ann and Anita and Angie and Angelica and Angela and Angel and Andrew. Bryan is parent for Andres and Andrea and Andre. Bruce is parent for Amy and Amber. Brooke is parent for Amanda and Alyssa and Allison and Allen and Alison and Alicia and Alice and Alexis. Brittney is parent for Alexandria and Alexandra and Alexander and Alexa and Alex and Alejandro. Brittany is parent for Alejandra and Alec and Albert and Alan and Adriana. Bridget is parent for Adrian and Adam and Abigail and Aaron. Brianna is parent for no one. Briana is parent for no one. Brian is parent for no one. Brett is parent for no one. Brendan is parent for no one. Brenda is parent for no one. Breanna is parent for no one. Brandy is parent for no one. Brandon is parent for no one. Brandi is parent for no one. Brady is parent for no one. Bradley is parent for no one. Brad is parent for no one. Bonnie is parent for no one. Bobby is parent for no one. Blake is parent for no one. Billy is parent for no one. Bill is parent for no one. Betty is parent for no one. Bethany is parent for no one. Beth is parent for no one. Bernard is parent for no one. Benjamin is parent for no one. Belinda is parent for no one. Becky is parent for no one. Barry is parent for no one. Barbara is parent for no one. Bailey is parent for no one. Austin is parent for no one. Audrey is parent for no one. Ashley is parent for no one. Arthur is parent for no one. Ariel is parent for no one. Ariana is parent for no one. April is parent for no one. Antonio is parent for no one. Anthony is parent for no one. Anna is parent for no one. Ann is parent for no one. Anita is parent for no one. Angie is parent for no one. Angelica is parent for no one. Angela is parent for no one. Angel is parent for no one. Andrew is parent for no one. Andres is parent for no one. Andrea is parent for no one. Andre is parent for no one. Amy is parent for no one. Amber is parent for no one. Amanda is parent for no one. Alyssa is parent for no one. Allison is parent for no one. Allen is parent for no one. Alison is parent for no one. Alicia is parent for no one. Alice is parent for no one. Alexis is parent for no one. Alexandria is parent for no one. Alexandra is parent for no one. Alexander is parent for no one. Alexa is parent for no one. Alex is parent for no one. Alejandro is parent for no one. Alejandra is parent for no one. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Ariana and Aaron? Only name, one name, nothing else.",Carol
